time,open,high,low,close,volume
2021-03-17 10:30:00,328.323814682,328.722992572,328.104266842,328.643156994,126556
2021-03-17 10:15:00,328.69305423,328.770893919,328.014451817,328.323814682,129723
2021-03-17 10:00:00,329.032355437,329.341718302,328.653136441,328.713013125,179694
2021-03-17 09:45:00,328.533383074,329.052314331,328.164143526,328.992437648,294149
2021-03-17 09:30:00,328.523403627,328.533383074,328.443568049,328.533383074,27236
2021-03-17 09:15:00,328.703033677,328.772889808,328.443568049,328.443568049,4159
2021-03-17 09:00:00,328.533383074,328.69305423,328.533383074,328.69305423,2480
2021-03-17 08:45:00,328.423609154,328.553341968,328.393670812,328.47350639,15675
2021-03-17 08:30:00,328.373711918,328.613218652,328.333794129,328.453547496,9518
2021-03-17 08:15:00,328.263937998,328.323814682,328.124225736,328.323814682,46310
2021-03-17 08:00:00,328.194081867,328.323814682,328.18410242,328.263937998,24928
2021-03-17 07:45:00,328.243979104,328.323814682,328.214040762,328.283896893,14024
2021-03-17 07:30:00,328.283896893,328.323814682,328.18410242,328.253958551,2580
2021-03-17 07:15:00,328.363732471,328.383691365,328.343773576,328.343773576,3506
2021-03-17 07:00:00,328.623198099,328.633177546,328.623198099,328.633177546,5000
2021-03-17 06:30:00,328.343773576,328.343773576,328.333794129,328.333794129,1036
2021-03-17 06:15:00,328.503444732,328.503444732,328.503444732,328.503444732,1000
2021-03-17 04:30:00,328.104266842,328.104266842,328.104266842,328.104266842,250
2021-03-17 04:15:00,328.822787044,328.822787044,328.174122973,328.29387634,600
2021-03-16 20:00:00,328.224020209,328.224020209,328.224020209,328.224020209,609
2021-03-16 19:45:00,328.373711918,328.373711918,328.373711918,328.373711918,406
2021-03-16 19:15:00,328.363732471,328.47350639,328.363732471,328.47350639,443
2021-03-16 19:00:00,328.503444732,328.503444732,328.423609154,328.423609154,265
2021-03-16 18:45:00,328.493465285,328.503444732,328.493465285,328.503444732,200
2021-03-16 18:30:00,328.513424179,328.513424179,328.513424179,328.513424179,171
2021-03-16 18:15:00,328.523403627,328.623198099,328.523403627,328.623198099,990
2021-03-16 17:15:00,328.623198099,328.623198099,328.623198099,328.623198099,100
2021-03-16 17:00:00,328.513424179,328.563321416,328.483485838,328.483485838,1502
2021-03-16 16:45:00,328.523403627,328.543362521,328.483485838,328.493465285,1810
2021-03-16 16:30:00,327.655191716,328.722992572,327.655191716,328.722992572,3415
2021-03-16 16:15:00,328.134205184,328.543362521,328.004472369,328.543362521,12372
2021-03-16 16:00:00,328.393670812,328.493465285,328.114246289,328.164143526,252038
2021-03-16 15:45:00,328.363732471,328.80282815,328.174122973,328.343773576,122185
2021-03-16 15:30:00,328.29387634,328.543362521,328.263937998,328.303855787,69573
2021-03-16 15:15:00,328.214040762,328.353753023,327.89469845,328.303855787,59343
2021-03-16 15:00:00,327.804883424,328.333794129,327.764965635,328.214040762,115899
2021-03-16 14:45:00,327.705088952,328.054369606,327.685130057,327.764865841,97403
2021-03-16 14:30:00,328.154164078,328.323814682,327.645212268,327.735027294,91054
2021-03-16 14:15:00,327.974534028,328.333794129,327.914657344,328.18410242,122093
2021-03-16 14:00:00,327.824842319,328.144184631,327.814862872,328.024431264,47480
2021-03-16 13:45:00,328.233999656,328.233999656,327.794903977,327.834821766,67828
2021-03-16 13:30:00,328.343773576,328.413529912,328.174122973,328.233999656,36398
2021-03-16 13:15:00,328.253958551,328.683074783,328.154064284,328.353753023,168150
2021-03-16 13:00:00,328.253958551,328.303855787,328.144184631,328.243979104,64344
2021-03-16 12:45:00,327.854780661,328.315032768,327.834821766,328.224020209,73466
2021-03-16 12:30:00,328.054369606,328.104266842,327.685130057,327.884719002,111356
2021-03-16 12:15:00,328.303855787,328.363732471,327.994492922,328.034410711,53274
2021-03-16 12:00:00,328.044390158,328.343773576,327.944595686,328.313835234,58922
2021-03-16 11:45:00,328.214040762,328.303855787,328.024431264,328.054369606,55726
2021-03-16 11:30:00,328.273917445,328.472009473,328.12921546,328.204061315,76227
2021-03-16 11:15:00,328.034410711,328.303955582,327.844801213,328.303755993,176330
2021-03-16 11:00:00,328.393670812,328.553341968,328.034410711,328.044390158,158433
2021-03-16 10:45:00,328.633177546,328.713013125,328.273917445,328.373711918,115040
2021-03-16 10:30:00,328.609226873,328.892643175,328.483485838,328.613218652,148419
2021-03-16 10:15:00,328.882663728,328.882663728,328.204061315,328.603239205,208777
2021-03-16 10:00:00,328.842745939,329.102211567,328.713013125,328.882663728,128476
2021-03-16 09:45:00,329.172067698,329.321759407,328.752930914,328.842745939,332051
2021-03-16 09:30:00,329.21248446,329.361677196,329.172067698,329.172067698,13335
2021-03-16 09:15:00,329.291821065,329.291821065,329.122170462,329.251903276,7645
2021-03-16 09:00:00,329.321759407,329.331738854,329.271862171,329.271862171,911
2021-03-16 08:45:00,329.411574432,329.60118393,329.172067698,329.231944382,54510
2021-03-16 08:30:00,329.591204483,329.591204483,329.471451116,329.471451116,913
